strategy, trial, beta, ecc, phi, n, x, y 
optimal, 326, 1.650, 225, 180, 2, 628, 784
optimal, 326, 1.650, 225, 180, 3, 590, 231
optimal, 326, 1.650, 225, 180, 4, 378, 332
stochastic, 327, 1.700, 225, 180, 1, 512, 512
stochastic, 327, 1.700, 225, 180, 2, 378, 332
optimal, 327, 1.700, 225, 180, 1, 513, 512
optimal, 327, 1.700, 225, 180, 2, 630, 776
optimal, 327, 1.700, 225, 180, 3, 351, 223
optimal, 327, 1.700, 225, 180, 4, 378, 332
stochastic, 328, 1.600, 225, 225, 1, 513, 513
stochastic, 328, 1.600, 225, 225, 2, 339, 983
stochastic, 328, 1.600, 225, 225, 3, 249, 1012
stochastic, 328, 1.600, 225, 225, 4, 211, 609
stochastic, 328, 1.600, 225, 225, 5, 237, 670
stochastic, 328, 1.600, 225, 225, 6, 402, 852
stochastic, 328, 1.600, 225, 225, 7, 641, 843
stochastic, 328, 1.600, 225, 225, 8, 686, 841
stochastic, 328, 1.600, 225, 225, 9, 834, 781
stochastic, 328, 1.600, 225, 225, 10, 901, 820
stochastic, 328, 1.600, 225, 225, 11, 949, 755
stochastic, 328, 1.600, 225, 225, 12, 897, 545
stochastic, 328, 1.600, 225, 225, 13, 641, 487
stochastic, 328, 1.600, 225, 225, 14, 903, 562
stochastic, 328, 1.600, 225, 225, 15, 848, 298
stochastic, 328, 1.600, 225, 225, 16, 500, 359
stochastic, 328, 1.600, 225, 225, 17, 675, 846
stochastic, 328, 1.600, 225, 225, 18, 731, 737
stochastic, 328, 1.600, 225, 225, 19, 332, 914
stochastic, 328, 1.600, 225, 225, 20, 173, 1020
stochastic, 328, 1.600, 225, 225, 21, 143, 975
stochastic, 328, 1.600, 225, 225, 22, 153, 471
stochastic, 328, 1.600, 225, 225, 23, 51, 484
stochastic, 328, 1.600, 225, 225, 24, 87, 568
stochastic, 328, 1.600, 225, 225, 25, 79, 718
stochastic, 328, 1.600, 225, 225, 26, 652, 257
stochastic, 328, 1.600, 225, 225, 27, 595, 303
optimal, 328, 1.600, 225, 225, 1, 512, 512
optimal, 328, 1.600, 225, 225, 2, 626, 749
optimal, 328, 1.600, 225, 225, 3, 616, 258
optimal, 328, 1.600, 225, 225, 4, 270, 710
optimal, 328, 1.600, 225, 225, 5, 283, 253
optimal, 328, 1.600, 225, 225, 6, 741, 734
optimal, 328, 1.600, 225, 225, 7, 765, 253
optimal, 328, 1.600, 225, 225, 8, 259, 780
optimal, 328, 1.600, 225, 225, 9, 243, 253
optimal, 328, 1.600, 225, 225, 10, 777, 755
optimal, 328, 1.600, 225, 225, 11, 777, 241
optimal, 328, 1.600, 225, 225, 12, 234, 715
optimal, 328, 1.600, 225, 225, 13, 259, 256
optimal, 328, 1.600, 225, 225, 14, 769, 782
optimal, 328, 1.600, 225, 225, 15, 773, 265
optimal, 328, 1.600, 225, 225, 16, 595, 303
stochastic, 329, 1.650, 225, 225, 1, 512, 513
stochastic, 329, 1.650, 225, 225, 2, 615, 604
stochastic, 329, 1.650, 225, 225, 3, 605, 812
stochastic, 329, 1.650, 225, 225, 4, 970, 733
stochastic, 329, 1.650, 225, 225, 5, 292, 781
stochastic, 329, 1.650, 225, 225, 6, 305, 829
stochastic, 329, 1.650, 225, 225, 7, 209, 973
stochastic, 329, 1.650, 225, 225, 8, 779, 539
stochastic, 329, 1.650, 225, 225, 9, 443, 393
stochastic, 329, 1.650, 225, 225, 10, 595, 303
optimal, 329, 1.650, 225, 225, 1, 512, 513
optimal, 329, 1.650, 225, 225, 2, 595, 303
stochastic, 330, 1.700, 225, 225, 1, 512, 513
stochastic, 330, 1.700, 225, 225, 2, 595, 303
optimal, 330, 1.700, 225, 225, 1, 512, 512
optimal, 330, 1.700, 225, 225, 2, 595, 303
stochastic, 331, 1.600, 225, 270, 1, 513, 513
stochastic, 331, 1.600, 225, 270, 2, 612, 452
stochastic, 331, 1.600, 225, 270, 3, 623, 379
stochastic, 331, 1.600, 225, 270, 4, 827, 256
stochastic, 331, 1.600, 225, 270, 5, 774, 295
stochastic, 331, 1.600, 225, 270, 6, 734, 473
optimal, 331, 1.600, 225, 270, 1, 512, 512
optimal, 331, 1.600, 225, 270, 2, 626, 749
optimal, 331, 1.600, 225, 270, 3, 734, 473
stochastic, 332, 1.650, 225, 270, 1, 513, 513
stochastic, 332, 1.650, 225, 270, 2, 734, 473
optimal, 332, 1.650, 225, 270, 1, 512, 512
optimal, 332, 1.650, 225, 270, 2, 734, 473
stochastic, 333, 1.700, 225, 270, 1, 513, 512
stochastic, 333, 1.700, 225, 270, 2, 734, 473
optimal, 333, 1.700, 225, 270, 1, 513, 512
optimal, 333, 1.700, 225, 270, 2, 734, 473
stochastic, 334, 1.600, 225, 315, 1, 513, 512
stochastic, 334, 1.600, 225, 315, 2, 663, 680
optimal, 334, 1.600, 225, 315, 1, 512, 513
optimal, 334, 1.600, 225, 315, 2, 626, 749
optimal, 334, 1.600, 225, 315, 3, 663, 680
stochastic, 335, 1.650, 225, 315, 1, 513, 513
stochastic, 335, 1.650, 225, 315, 2, 628, 707
stochastic, 335, 1.650, 225, 315, 3, 663, 680
optimal, 335, 1.650, 225, 315, 1, 512, 512
optimal, 335, 1.650, 225, 315, 2, 628, 784
optimal, 335, 1.650, 225, 315, 3, 590, 231
optimal, 335, 1.650, 225, 315, 4, 257, 747
optimal, 335, 1.650, 225, 315, 5, 250, 238
optimal, 335, 1.650, 225, 315, 6, 804, 314
optimal, 335, 1.650, 225, 315, 7, 775, 790
optimal, 335, 1.650, 225, 315, 8, 663, 680
stochastic, 336, 1.700, 225, 315, 1, 512, 512
stochastic, 336, 1.700, 225, 315, 2, 830, 476
stochastic, 336, 1.700, 225, 315, 3, 663, 680
optimal, 336, 1.700, 225, 315, 1, 512, 513
optimal, 336, 1.700, 225, 315, 2, 630, 776
optimal, 336, 1.700, 225, 315, 3, 663, 680
stochastic, 337, 1.600, 350, 0, 1, 512, 513
stochastic, 337, 1.600, 350, 0, 2, 421, 472
stochastic, 337, 1.600, 350, 0, 3, 363, 440
stochastic, 337, 1.600, 350, 0, 4, 463, 779
stochastic, 337, 1.600, 350, 0, 5, 929, 841
stochastic, 337, 1.600, 350, 0, 6, 872, 1020
stochastic, 337, 1.600, 350, 0, 7, 618, 226
stochastic, 337, 1.600, 350, 0, 8, 603, 405
stochastic, 337, 1.600, 350, 0, 9, 486, 390
stochastic, 337, 1.600, 350, 0, 10, 523, 397
stochastic, 337, 1.600, 350, 0, 11, 348, 89
stochastic, 337, 1.600, 350, 0, 12, 417, 202
stochastic, 337, 1.600, 350, 0, 13, 588, 34
stochastic, 337, 1.600, 350, 0, 14, 772, 698
stochastic, 337, 1.600, 350, 0, 15, 253, 502
stochastic, 337, 1.600, 350, 0, 16, 183, 470
stochastic, 337, 1.600, 350, 0, 17, 382, 792
stochastic, 337, 1.600, 350, 0, 18, 679, 879
stochastic, 337, 1.600, 350, 0, 19, 862, 512
optimal, 337, 1.600, 350, 0, 1, 513, 513
optimal, 337, 1.600, 350, 0, 2, 626, 749
optimal, 337, 1.600, 350, 0, 3, 616, 258
optimal, 337, 1.600, 350, 0, 4, 270, 710
optimal, 337, 1.600, 350, 0, 5, 283, 253
optimal, 337, 1.600, 350, 0, 6, 741, 734
optimal, 337, 1.600, 350, 0, 7, 765, 253
optimal, 337, 1.600, 350, 0, 8, 862, 512
stochastic, 338, 1.650, 350, 0, 1, 512, 513
stochastic, 338, 1.650, 350, 0, 2, 405, 492
stochastic, 338, 1.650, 350, 0, 3, 482, 639
stochastic, 338, 1.650, 350, 0, 4, 330, 104
stochastic, 338, 1.650, 350, 0, 5, 448, 1
stochastic, 338, 1.650, 350, 0, 6, 693, 370
stochastic, 338, 1.650, 350, 0, 7, 862, 512
optimal, 338, 1.650, 350, 0, 1, 513, 512
optimal, 338, 1.650, 350, 0, 2, 628, 784
optimal, 338, 1.650, 350, 0, 3, 590, 231
optimal, 338, 1.650, 350, 0, 4, 257, 747
optimal, 338, 1.650, 350, 0, 5, 250, 238
optimal, 338, 1.650, 350, 0, 6, 804, 314
optimal, 338, 1.650, 350, 0, 7, 775, 790
optimal, 338, 1.650, 350, 0, 8, 862, 512
stochastic, 339, 1.700, 350, 0, 1, 512, 512
stochastic, 339, 1.700, 350, 0, 2, 620, 661
stochastic, 339, 1.700, 350, 0, 3, 382, 553
stochastic, 339, 1.700, 350, 0, 4, 232, 802
stochastic, 339, 1.700, 350, 0, 5, 353, 976
stochastic, 339, 1.700, 350, 0, 6, 355, 978
stochastic, 339, 1.700, 350, 0, 7, 807, 963
stochastic, 339, 1.700, 350, 0, 8, 609, 949
stochastic, 339, 1.700, 350, 0, 9, 622, 930
stochastic, 339, 1.700, 350, 0, 10, 779, 675
stochastic, 339, 1.700, 350, 0, 11, 862, 512
optimal, 339, 1.700, 350, 0, 1, 512, 512
optimal, 339, 1.700, 350, 0, 2, 630, 776
optimal, 339, 1.700, 350, 0, 3, 862, 512
stochastic, 340, 1.600, 350, 45, 1, 513, 513
stochastic, 340, 1.600, 350, 45, 2, 740, 423
stochastic, 340, 1.600, 350, 45, 3, 719, 503
stochastic, 340, 1.600, 350, 45, 4, 785, 939
stochastic, 340, 1.600, 350, 45, 5, 634, 921
stochastic, 340, 1.600, 350, 45, 6, 696, 810
optimal, 340, 1.600, 350, 45, 1, 513, 513
optimal, 340, 1.600, 350, 45, 2, 626, 749
optimal, 340, 1.600, 350, 45, 3, 616, 258
optimal, 340, 1.600, 350, 45, 4, 270, 710
optimal, 340, 1.600, 350, 45, 5, 283, 253
optimal, 340, 1.600, 350, 45, 6, 741, 734
optimal, 340, 1.600, 350, 45, 7, 765, 253
optimal, 340, 1.600, 350, 45, 8, 259, 780
optimal, 340, 1.600, 350, 45, 9, 243, 253
optimal, 340, 1.600, 350, 45, 10, 777, 755
optimal, 340, 1.600, 350, 45, 11, 777, 241
optimal, 340, 1.600, 350, 45, 12, 234, 715
optimal, 340, 1.600, 350, 45, 13, 696, 810
stochastic, 341, 1.650, 350, 45, 1, 512, 512
stochastic, 341, 1.650, 350, 45, 2, 206, 700
stochastic, 341, 1.650, 350, 45, 3, 179, 794
stochastic, 341, 1.650, 350, 45, 4, 337, 998
stochastic, 341, 1.650, 350, 45, 5, 578, 940
stochastic, 341, 1.650, 350, 45, 6, 63, 898
stochastic, 341, 1.650, 350, 45, 7, 151, 886
stochastic, 341, 1.650, 350, 45, 8, 525, 777
stochastic, 341, 1.650, 350, 45, 9, 696, 810
optimal, 341, 1.650, 350, 45, 1, 512, 512
optimal, 341, 1.650, 350, 45, 2, 628, 784
optimal, 341, 1.650, 350, 45, 3, 590, 231
optimal, 341, 1.650, 350, 45, 4, 257, 747
optimal, 341, 1.650, 350, 45, 5, 250, 238
optimal, 341, 1.650, 350, 45, 6, 804, 314
optimal, 341, 1.650, 350, 45, 7, 775, 790
optimal, 341, 1.650, 350, 45, 8, 696, 810
stochastic, 342, 1.700, 350, 45, 1, 513, 513
stochastic, 342, 1.700, 350, 45, 2, 406, 508
stochastic, 342, 1.700, 350, 45, 3, 696, 810
optimal, 342, 1.700, 350, 45, 1, 513, 512
optimal, 342, 1.700, 350, 45, 2, 630, 776
optimal, 342, 1.700, 350, 45, 3, 696, 810
stochastic, 343, 1.600, 350, 90, 1, 513, 513
stochastic, 343, 1.600, 350, 90, 2, 579, 484
stochastic, 343, 1.600, 350, 90, 3, 501, 183
stochastic, 343, 1.600, 350, 90, 4, 853, 69
stochastic, 343, 1.600, 350, 90, 5, 673, 13
stochastic, 343, 1.600, 350, 90, 6, 137, 143
stochastic, 343, 1.600, 350, 90, 7, 859, 231
stochastic, 343, 1.600, 350, 90, 8, 776, 276
stochastic, 343, 1.600, 350, 90, 9, 624, 139
stochastic, 343, 1.600, 350, 90, 10, 438, 50
stochastic, 343, 1.600, 350, 90, 11, 548, 57
stochastic, 343, 1.600, 350, 90, 12, 385, 155
stochastic, 343, 1.600, 350, 90, 13, 438, 228
stochastic, 343, 1.600, 350, 90, 14, 327, 277
stochastic, 343, 1.600, 350, 90, 15, 392, 331
stochastic, 343, 1.600, 350, 90, 16, 293, 607
stochastic, 343, 1.600, 350, 90, 17, 457, 465
stochastic, 343, 1.600, 350, 90, 18, 429, 505
stochastic, 343, 1.600, 350, 90, 19, 549, 385
stochastic, 343, 1.600, 350, 90, 20, 321, 684
stochastic, 343, 1.600, 350, 90, 21, 593, 638
stochastic, 343, 1.600, 350, 90, 22, 613, 545
stochastic, 343, 1.600, 350, 90, 23, 191, 515
stochastic, 343, 1.600, 350, 90, 24, 386, 489
stochastic, 343, 1.600, 350, 90, 25, 68, 543
stochastic, 343, 1.600, 350, 90, 26, 90, 412
stochastic, 343, 1.600, 350, 90, 27, 34, 106
stochastic, 343, 1.600, 350, 90, 28, 37, 18
stochastic, 343, 1.600, 350, 90, 29, 423, 89
stochastic, 343, 1.600, 350, 90, 30, 559, 611
stochastic, 343, 1.600, 350, 90, 31, 430, 762
stochastic, 343, 1.600, 350, 90, 32, 129, 756
stochastic, 343, 1.600, 350, 90, 33, 438, 829
stochastic, 343, 1.600, 350, 90, 34, 706, 851
stochastic, 343, 1.600, 350, 90, 35, 469, 899
stochastic, 343, 1.600, 350, 90, 36, 850, 601
stochastic, 343, 1.600, 350, 90, 37, 356, 825
optimal, 343, 1.600, 350, 90, 1, 513, 513
optimal, 343, 1.600, 350, 90, 2, 626, 749
optimal, 343, 1.600, 350, 90, 3, 616, 258
optimal, 343, 1.600, 350, 90, 4, 270, 710
optimal, 343, 1.600, 350, 90, 5, 356, 825
stochastic, 344, 1.650, 350, 90, 1, 513, 513
stochastic, 344, 1.650, 350, 90, 2, 440, 766
stochastic, 344, 1.650, 350, 90, 3, 356, 825
optimal, 344, 1.650, 350, 90, 1, 513, 512
optimal, 344, 1.650, 350, 90, 2, 628, 784
optimal, 344, 1.650, 350, 90, 3, 356, 825
stochastic, 345, 1.700, 350, 90, 1, 512, 513
stochastic, 345, 1.700, 350, 90, 2, 462, 609
stochastic, 345, 1.700, 350, 90, 3, 356, 825
optimal, 345, 1.700, 350, 90, 1, 512, 512
optimal, 345, 1.700, 350, 90, 2, 630, 776
optimal, 345, 1.700, 350, 90, 3, 356, 825
stochastic, 346, 1.600, 350, 135, 1, 512, 513
stochastic, 346, 1.600, 350, 135, 2, 232, 877
stochastic, 346, 1.600, 350, 135, 3, 250, 490
stochastic, 346, 1.600, 350, 135, 4, 516, 570
stochastic, 346, 1.600, 350, 135, 5, 768, 454
stochastic, 346, 1.600, 350, 135, 6, 419, 244
stochastic, 346, 1.600, 350, 135, 7, 364, 181
stochastic, 346, 1.600, 350, 135, 8, 278, 216
stochastic, 346, 1.600, 350, 135, 9, 482, 131
stochastic, 346, 1.600, 350, 135, 10, 568, 121
stochastic, 346, 1.600, 350, 135, 11, 486, 173
stochastic, 346, 1.600, 350, 135, 12, 769, 476
stochastic, 346, 1.600, 350, 135, 13, 211, 374
stochastic, 346, 1.600, 350, 135, 14, 221, 299
stochastic, 346, 1.600, 350, 135, 15, 164, 543
optimal, 346, 1.600, 350, 135, 1, 512, 512
optimal, 346, 1.600, 350, 135, 2, 626, 749
optimal, 346, 1.600, 350, 135, 3, 616, 258
optimal, 346, 1.600, 350, 135, 4, 270, 710
optimal, 346, 1.600, 350, 135, 5, 164, 543
stochastic, 347, 1.650, 350, 135, 1, 513, 513
stochastic, 347, 1.650, 350, 135, 2, 164, 543
optimal, 347, 1.650, 350, 135, 1, 512, 512
optimal, 347, 1.650, 350, 135, 2, 628, 784
optimal, 347, 1.650, 350, 135, 3, 590, 231
optimal, 347, 1.650, 350, 135, 4, 257, 747
optimal, 347, 1.650, 350, 135, 5, 164, 543
stochastic, 348, 1.700, 350, 135, 1, 513, 512
stochastic, 348, 1.700, 350, 135, 2, 164, 543
optimal, 348, 1.700, 350, 135, 1, 512, 512
optimal, 348, 1.700, 350, 135, 2, 630, 776
optimal, 348, 1.700, 350, 135, 3, 351, 223
optimal, 348, 1.700, 350, 135, 4, 805, 252
optimal, 348, 1.700, 350, 135, 5, 187, 759
optimal, 348, 1.700, 350, 135, 6, 830, 773
optimal, 348, 1.700, 350, 135, 7, 193, 223
optimal, 348, 1.700, 350, 135, 8, 773, 215
optimal, 348, 1.700, 350, 135, 9, 194, 797
optimal, 348, 1.700, 350, 135, 10, 164, 543
stochastic, 349, 1.600, 350, 180, 1, 512, 513
stochastic, 349, 1.600, 350, 180, 2, 553, 541
stochastic, 349, 1.600, 350, 180, 3, 256, 571
stochastic, 349, 1.600, 350, 180, 4, 203, 192
stochastic, 349, 1.600, 350, 180, 5, 24, 238
stochastic, 349, 1.600, 350, 180, 6, 480, 686
stochastic, 349, 1.600, 350, 180, 7, 352, 619
stochastic, 349, 1.600, 350, 180, 8, 327, 761
stochastic, 349, 1.600, 350, 180, 9, 489, 668
stochastic, 349, 1.600, 350, 180, 10, 286, 170
stochastic, 349, 1.600, 350, 180, 11, 387, 620
stochastic, 349, 1.600, 350, 180, 12, 136, 265
stochastic, 349, 1.600, 350, 180, 13, 474, 423
stochastic, 349, 1.600, 350, 180, 14, 793, 401
stochastic, 349, 1.600, 350, 180, 15, 706, 636
stochastic, 349, 1.600, 350, 180, 16, 285, 348
stochastic, 349, 1.600, 350, 180, 17, 114, 359
stochastic, 349, 1.600, 350, 180, 18, 369, 438
stochastic, 349, 1.600, 350, 180, 19, 568, 839
stochastic, 349, 1.600, 350, 180, 20, 301, 736
stochastic, 349, 1.600, 350, 180, 21, 196, 902
stochastic, 349, 1.600, 350, 180, 22, 328, 874
stochastic, 349, 1.600, 350, 180, 23, 487, 800
stochastic, 349, 1.600, 350, 180, 24, 639, 722
stochastic, 349, 1.600, 350, 180, 25, 713, 739
stochastic, 349, 1.600, 350, 180, 26, 933, 819
stochastic, 349, 1.600, 350, 180, 27, 689, 827
stochastic, 349, 1.600, 350, 180, 28, 96, 744
